year,month,day,miezi,region,district,village,landing_site,fishers_from,district_from,craft_type,craft_length,registration_number,number_of_fishers,propulsion_mode,gear_type,fishing_ground,fish_species,priority,count,weight,value,longitude,latitude
2023,2,26,Feb,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,PC,NA,U_r,3,O,GN,Kwale,p. semisulcatus,Reef Fish,100,10,200000,NA,NA
2023,2,26,Feb,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,U_r,2,P,HL,Kwale,serranidae spp,Reef Fish,5,25,150000,NA,NA
2023,2,21,Feb,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,U_R,2,P,HL,Kwale,netuma thalassina,Reef Fish,21,10,50000,NA,NA
2022,5,24,May,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,4,O,LL,"
KOMA",netuma thalassina,Reef Fish,14,20,70000,39.3177566,-7.3962206
2022,5,24,May,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,BT,NA,UR,4,O,LL,"
KOMA",netuma thalassina,Reef Fish,17,25,87000,39.3177566,-7.3962206
2022,5,24,May,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Madongoni,Otolithes ruber,Reef Fish,1110,50,250000,39.3177566,-7.3962206
2022,5,24,May,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Madongoni,Otolithes ruber,Reef Fish,558,33,75000,39.3177566,-7.3962206
2022,5,18,May,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,BT,NA,UR,4,O,LL,MAPANYA,netuma thalassina,Reef Fish,48,69,207000,NA,NA
2022,5,18,May,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Kwale,saradini,Small Pelagic,1660,55,80000,NA,NA
2022,5,18,May,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Kwale,saradini,Small Pelagic,1660,55,80000,NA,NA
2022,5,18,May,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Kwale,saradini,Small Pelagic,1660,55,80000,NA,NA
2022,5,18,May,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Kwale,saradini,Small Pelagic,1660,55,80000,NA,NA
2022,5,18,May,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Kwale,saradini,Small Pelagic,1660,55,80000,NA,NA
2022,5,18,May,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Kela,saradini,Small Pelagic,2220,60,100000,NA,NA
2022,5,18,May,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Kela,saradini,Small Pelagic,2220,60,100000,NA,NA
2022,5,18,May,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Kela,saradini,Small Pelagic,2220,60,100000,NA,NA
2022,5,18,May,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Kela,saradini,Small Pelagic,2220,60,100000,NA,NA
2022,5,18,May,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Kela,saradini,Small Pelagic,2220,60,100000,NA,NA
2022,5,18,May,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Kela,netuma thalassina,Reef Fish,2,3,10000,NA,NA
2022,5,13,May,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,HL,"
KOMA",gerres spp,Reef Fish,21,30,105000,39.3181701,-7.3965005
2022,5,13,May,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Kwale,netuma thalassina,Reef Fish,17,24,72000,39.3181701,-7.3965005
2022,5,13,May,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Kela,Otolithes ruber,Reef Fish,1250,41,100000,39.2983678,-7.3682366
2022,5,13,May,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Kela,Otolithes ruber,Reef Fish,665,33,80000,39.3181701,-7.3965005
2022,5,10,May,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,LL,"
KOMA",netuma thalassina,Reef Fish,15,25,100000,39.3141782,-7.4031771
2022,5,10,May,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Kela,Otolithes ruber,Reef Fish,822,33,75000,39.3141782,-7.4031771
2022,5,10,May,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Madongoni,terrapon jarbua,Reef Fish,74,3,10000,39.2932195,-7.3551401
2022,5,10,May,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Kela,Otolithes ruber,Reef Fish,457,21,50000,39.31185,-7.4164617
2022,5,3,May,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,LL,MAPANYA,netuma thalassina,Reef Fish,30,69,315000,39.31185,-7.4164617
2022,5,3,May,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Dendeni,Otolithes ruber,Reef Fish,855,35,60000,39.31185,-7.4164617
2022,5,3,May,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Dendeni,Otolithes ruber,Reef Fish,857,32,65000,39.31185,-7.4164617
2022,5,3,May,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Kwale,Otolithes ruber,Reef Fish,1400,55,120000,39.3139423,-7.4027804
2022,4,26,Apr,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,BT,NA,UR,3,O,LL,MAPANYA,netuma thalassina,Reef Fish,18,33,12000,39.3139423,-7.4027804
2022,4,26,Apr,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,LL,MAPANYA,netuma thalassina,Reef Fish,25,55,188000,39.3139423,-7.4027804
2022,4,26,Apr,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Kwale,Otolithes ruber,Reef Fish,1258,55,55000,39.3139423,-7.4027804
2022,4,26,Apr,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Kwale,Otolithes ruber,Reef Fish,855,35,60000,39.3139423,-7.4027804
2022,4,24,Apr,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,BT,NA,UR,4,O,LL,MAPANYA,netuma thalassina,Reef Fish,36,63,220000,39.3559101,-7.4041885
2022,4,24,Apr,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,O,GN,Kwale,Lethrinus harak,NA,188,26,80000,39.2984622,-7.3669133
2022,4,24,Apr,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Dendeni,Otolithes ruber,Reef Fish,470,20,50000,NA,NA
2022,4,24,Apr,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Dendeni,Otolithes ruber,Reef Fish,520,20,50000,39.3116878,-7.4142851
2022,4,12,Apr,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,HL,MAPANYA,gongora,Reef Fish,3,14,50000,0,0
2022,4,12,Apr,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Dendeni,Otolithes ruber,Reef Fish,205,9,20000,0,0
2022,4,12,Apr,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Dendeni,Otolithes ruber,Reef Fish,522,25,55000,0,0
2022,4,12,Apr,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Dendeni,Otolithes ruber,Reef Fish,2447,12,25000,0,0
2022,4,11,Apr,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,BT,NA,UR,4,O,LL,"
KOMA",netuma thalassina,Reef Fish,32,58,200000,0,0
2022,4,11,Apr,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Dendeni,Otolithes ruber,Reef Fish,283,10,25000,0,0
2022,4,11,Apr,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Dendeni,Otolithes ruber,Reef Fish,411,20,40000,0,0
2022,4,11,Apr,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,O,GN,Dendeni,Otolithes ruber,Reef Fish,520,22,45000,0,0
2022,4,8,Apr,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,BT,NA,UR,4,O,LL,"
KOMA",netuma thalassina,Reef Fish,47,69,320000,39.2938506,-7.3598733
2022,4,8,Apr,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,O,GN,Madongoni,mnendele,Reef Fish,300,40,70000,39.2938506,-7.3598733
2022,4,8,Apr,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,O,GN,Madongoni,mnendele,Reef Fish,300,40,70000,39.2938506,-7.3598733
2022,4,8,Apr,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Dendeni,Lethrinus rubrioperculatus,Reef Fish,147,6,18000,39.2938506,-7.3598733
2022,4,4,Apr,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,BT,NA,UR,4,O,LL,"
KOMA",netuma thalassina,Reef Fish,36,82,287000,0,0
2022,4,4,Apr,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Kwale,Otolithes ruber,Reef Fish,550,25,50000,0,0
2022,4,4,Apr,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Dendeni,Otolithes ruber,Reef Fish,800,33,70000,0,0
2022,4,4,Apr,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,O,GN,Kwale,mnendele,Reef Fish,220,23,50000,0,0
2022,4,4,Apr,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,O,GN,Kwale,mnendele,Reef Fish,220,23,50000,0,0
2022,3,30,Mar,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,HL,"
KOMA",Trachinotus africanus,NA,14,22,70000,0,0
2022,3,30,Mar,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,LL,Chokaa,netuma thalassina,Reef Fish,34,63,252000,0,0
2022,3,30,Mar,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Kwale,Otolithes ruber,Reef Fish,570,25,50000,0,0
2022,3,30,Mar,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Kwale,Otolithes ruber,Reef Fish,705,33,70000,0,0
2022,3,23,Mar,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,LL,Chokaa,netuma thalassina,Reef Fish,24,42,147000,0,0
2022,3,23,Mar,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Dendeni,saradini,Small Pelagic,369,15,25000,0,0
2022,3,23,Mar,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Dendeni,saradini,Small Pelagic,369,15,25000,0,0
2022,3,23,Mar,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Dendeni,saradini,Small Pelagic,369,15,25000,0,0
2022,3,23,Mar,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Dendeni,saradini,Small Pelagic,369,15,25000,0,0
2022,3,23,Mar,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Dendeni,saradini,Small Pelagic,369,15,25000,0,0
2022,3,23,Mar,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Dendeni,thunnus obesus,Tuna,480,21,40000,0,0
2022,3,23,Mar,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Dendeni,saradini,Small Pelagic,785,30,62000,0,0
2022,3,23,Mar,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Dendeni,saradini,Small Pelagic,785,30,62000,0,0
2022,3,23,Mar,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Dendeni,saradini,Small Pelagic,785,30,62000,0,0
2022,3,23,Mar,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Dendeni,saradini,Small Pelagic,785,30,62000,0,0
2022,3,23,Mar,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Dendeni,saradini,Small Pelagic,785,30,62000,0,0
2022,3,17,Mar,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,LL,Chokaa,netuma thalassina,Reef Fish,22,33,100000,39.3040303,-7.4032524
2022,3,17,Mar,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,LL,Chokaa,netuma thalassina,Reef Fish,44,61,183000,39.3040303,-7.4032524
2022,3,17,Mar,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,O,GN,Dendeni,saradini,Small Pelagic,550,25,38500,39.3040303,-7.4032524
2022,3,17,Mar,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,O,GN,Dendeni,saradini,Small Pelagic,550,25,38500,39.3040303,-7.4032524
2022,3,17,Mar,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,O,GN,Dendeni,saradini,Small Pelagic,550,25,38500,39.3040303,-7.4032524
2022,3,17,Mar,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,O,GN,Dendeni,saradini,Small Pelagic,550,25,38500,39.3040303,-7.4032524
2022,3,17,Mar,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,O,GN,Dendeni,saradini,Small Pelagic,550,25,38500,39.3040303,-7.4032524
2022,3,17,Mar,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Dendeni,saradini,Small Pelagic,633,30,21000,39.3040303,-7.4032524
2022,3,17,Mar,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Dendeni,saradini,Small Pelagic,633,30,21000,39.3040303,-7.4032524
2022,3,17,Mar,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Dendeni,saradini,Small Pelagic,633,30,21000,39.3040303,-7.4032524
2022,3,17,Mar,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Dendeni,saradini,Small Pelagic,633,30,21000,39.3040303,-7.4032524
2022,3,17,Mar,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Dendeni,saradini,Small Pelagic,633,30,21000,39.3040303,-7.4032524
2022,3,13,Mar,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,LL,KOME,netuma thalassina,Reef Fish,43,35,120000,0,0
2022,3,13,Mar,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,HL,MAPANYA,gerres spp,Reef Fish,32,23,70000,0,0
2022,3,13,Mar,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Kwale,Triuchurus lepturus,Reef Fish,335,39,78000,0,0
2022,3,13,Mar,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Kwale,Triuchurus lepturus,Reef Fish,417,52,104000,0,0
2022,3,5,Mar,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,LL,Chokaa,netuma thalassina,Reef Fish,8,15,60000,0,0
2022,3,5,Mar,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,BT,NA,UR,4,O,LL,MAPANYA,netuma thalassina,Reef Fish,18,45,180000,0,0
2022,3,5,Mar,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Kwale,Triuchurus lepturus,Reef Fish,315,35,70000,0,0
2022,3,5,Mar,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Kwale,Otolithes ruber,Reef Fish,300,12,30000,0,0
2022,3,1,Mar,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,HL,Chokaa,gerres spp,Reef Fish,12,15,45000,0,0
2022,3,1,Mar,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,HL,Chokaa,gerres spp,Reef Fish,19,33,100000,NA,NA
2022,3,1,Mar,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Dendeni,Otolithes ruber,Reef Fish,505,21,40000,NA,NA
2022,3,1,Mar,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Kwale,lutjanus kasmira,Reef Fish,550,20,50000,NA,NA
2022,3,1,Mar,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Kwale,lutjanus kasmira,Reef Fish,550,20,50000,NA,NA
2022,3,1,Mar,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Kwale,lutjanus kasmira,Reef Fish,550,20,50000,NA,NA
2022,3,1,Mar,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Kwale,lutjanus kasmira,Reef Fish,550,20,50000,NA,NA
2022,3,1,Mar,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Kwale,lutjanus kasmira,Reef Fish,550,20,50000,NA,NA
2022,3,1,Mar,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,NA,2,S,GN,Dendeni,Otolithes ruber,Reef Fish,125,5,10000,NA,NA
2022,2,28,Feb,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Dendeni,Otolithes ruber,Reef Fish,200,10,25000,0,0
2022,2,28,Feb,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,HL,"
KOMA",serranidae spp,Reef Fish,1,15,45000,0,0
2022,2,28,Feb,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Dendeni,mnendele,Reef Fish,217,33,66000,0,0
2022,2,28,Feb,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Dendeni,mnendele,Reef Fish,217,33,66000,0,0
2022,2,28,Feb,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,BT,NA,UR,4,O,LL,"
KOMA",netuma thalassina,Reef Fish,40,65,200000,0,0
2022,2,28,Feb,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Kwale,Otolithes ruber,Reef Fish,122,33,90000,0,0
2022,2,28,Feb,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Dendeni,terrapon jarbua,Reef Fish,58,8,40000,0,0
2022,2,28,Feb,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,O,HL,MAPANYA,Trachinotus africanus,NA,3,8,25000,0,0
2022,2,28,Feb,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,BT,NA,UR,4,O,LL,"
KOMA",netuma thalassina,Reef Fish,39,63,189000,0,0
2022,2,28,Feb,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Dendeni,Otolithes ruber,Reef Fish,633,23,50000,0,0
2022,2,28,Feb,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,O,GN,Kwale,Otolithes ruber,Reef Fish,48,5,20000,0,0
2022,2,28,Feb,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Kwale,Otolithes ruber,Reef Fish,500,18,36000,0,0
2022,2,28,Feb,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Kwale,Synodontis spp,NA,111,12,66000,0,0
2022,1,31,Jan,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Dendeni,Otolithes ruber,Reef Fish,125,12,25000,NA,NA
2022,1,31,Jan,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,BT,NA,UR,3,O,LL,"
KOMA",netuma thalassina,Reef Fish,32,55,200000,NA,NA
2022,1,31,Jan,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,LL,"
KOMA",Trachinotus africanus,NA,3,17,50000,NA,NA
2022,1,31,Jan,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Dendeni,saradini,Small Pelagic,452,21,35000,NA,NA
2022,1,31,Jan,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Dendeni,saradini,Small Pelagic,452,21,35000,NA,NA
2022,1,31,Jan,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Dendeni,saradini,Small Pelagic,452,21,35000,NA,NA
2022,1,31,Jan,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Dendeni,saradini,Small Pelagic,452,21,35000,NA,NA
2022,1,31,Jan,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Dendeni,saradini,Small Pelagic,452,21,35000,NA,NA
2022,1,31,Jan,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Kwale,mnendele,Reef Fish,85,11,25,NA,NA
2022,1,31,Jan,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Kwale,mnendele,Reef Fish,85,11,25,NA,NA
2022,1,31,Jan,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,LL,MAPANYA,netuma thalassina,Reef Fish,22,36,75000,NA,NA
2022,1,31,Jan,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,BT,NA,UR,3,O,HL,MAPANYA,gerres spp,Reef Fish,9,8,25000,NA,NA
2022,1,31,Jan,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Dendeni,Otolithes ruber,Reef Fish,255,12,45000,NA,NA
2022,1,31,Jan,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Dendeni,saradini,Small Pelagic,555,23,40000,NA,NA
2022,1,31,Jan,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Dendeni,saradini,Small Pelagic,555,23,40000,NA,NA
2022,1,31,Jan,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Dendeni,saradini,Small Pelagic,555,23,40000,NA,NA
2022,1,31,Jan,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Dendeni,saradini,Small Pelagic,555,23,40000,NA,NA
2022,1,31,Jan,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Dendeni,saradini,Small Pelagic,555,23,40000,NA,NA
2022,1,25,Jan,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,LL,MAPANYA,netuma thalassina,Reef Fish,40,63,99000,NA,NA
2022,1,25,Jan,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Dendeni,saradini,Small Pelagic,1120,36,80000,NA,NA
2022,1,25,Jan,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,S,GN,Dendeni,saradini,Small Pelagic,1120,36,80000,NA,NA
